,metric,value,num_days,method
3658,nrmse dc,1.7252844806910093,12,centroids
3659,rae dc,2.3196188314225394,12,centroids
3660,nrmse rdc,27.349576889915358,24,centroids
3661,correlation,0.010985005555605665,24,centroids
3662,nrmse dc,1.5511743621409229,24,centroids
3663,rae dc,3.5433422117267375,24,centroids
3664,nrmse rdc,26.224265315726626,48,centroids
3665,correlation,0.012347992723968804,48,centroids
3666,nrmse dc,1.5287626108892578,48,centroids
3667,rae dc,3.818481982848125,48,centroids
3668,nrmse rdc,26.570200602283588,61,centroids
3669,correlation,0.017392688927707622,61,centroids
3670,nrmse dc,1.8526799212944935,61,centroids
3671,rae dc,5.28003743699675,61,centroids
3672,nrmse rdc,25.322164478114008,4,medoids
3673,correlation,0.024999408252192712,4,medoids
3674,nrmse dc,2.8010314934817413,4,medoids
3675,rae dc,2.0335203987900417,4,medoids
3676,nrmse rdc,26.887546086229218,8,medoids
3677,correlation,0.0036037526413971177,8,medoids
3678,nrmse dc,1.8861415546437656,8,medoids
3679,rae dc,2.1654154247340323,8,medoids
3680,nrmse rdc,27.075963918029004,12,medoids
3681,correlation,0.009636937353855068,12,medoids
3682,nrmse dc,1.798008965727389,12,medoids
3683,rae dc,2.291123953919252,12,medoids
3684,nrmse rdc,27.153373105406278,24,medoids
3685,correlation,0.002499819999256192,24,medoids
3686,nrmse dc,1.359450015518773,24,medoids
3687,rae dc,1.918834748064155,24,medoids
3688,nrmse rdc,26.880649866065436,48,medoids
3689,correlation,0.0030893527615205585,48,medoids
3690,nrmse dc,1.3276585599512722,48,medoids
3691,rae dc,2.854544120466713,48,medoids
3692,nrmse rdc,26.66985844643271,61,medoids
3693,correlation,0.009260187113000362,61,medoids
3694,nrmse dc,1.666917360146492,61,medoids
3695,rae dc,4.600580584857349,61,medoids
3696,nrmse rdc,26.495960087713115,4,centroids
3697,correlation,0.016605216657958777,4,centroids
3698,nrmse dc,2.7299436671956374,4,centroids
3699,rae dc,2.1951871003124803,4,centroids
3700,nrmse rdc,27.70634815990131,8,centroids
3701,correlation,0.00848158322346848,8,centroids
3702,nrmse dc,1.999777283548986,8,centroids
3703,rae dc,1.3190911812853792,8,centroids
3704,nrmse rdc,26.05108348494872,12,centroids
3705,correlation,0.004913886177506432,12,centroids
3706,nrmse dc,1.7306675517304058,12,centroids
3707,rae dc,2.5519807287728233,12,centroids
3708,nrmse rdc,27.176401225119864,24,centroids
3709,correlation,0.004832560887449433,24,centroids
3710,nrmse dc,1.3884522190870479,24,centroids
3711,rae dc,1.120175408226536,24,centroids
3712,nrmse rdc,27.17681776981509,48,centroids
3713,correlation,0.0094061722529164,48,centroids
3714,nrmse dc,1.8098416243164797,48,centroids
3715,rae dc,5.165772321090525,48,centroids
3716,nrmse rdc,27.04158352940061,61,centroids
3717,correlation,0.014808991251989756,61,centroids
3718,nrmse dc,1.9875662506628384,61,centroids
3719,rae dc,4.982087235431021,61,centroids
3720,nrmse rdc,26.71104565443922,4,medoids
3721,correlation,0.026446073410979598,4,medoids
3722,nrmse dc,2.8120158475705224,4,medoids
3723,rae dc,2.189659954218894,4,medoids
3724,nrmse rdc,27.08484305712396,8,medoids
3725,correlation,0.009229158595023268,8,medoids
3726,nrmse dc,1.9260341024948753,8,medoids
3727,rae dc,1.2574049968485566,8,medoids
3728,nrmse rdc,27.43867635016592,12,medoids
3729,correlation,0.005345632563952707,12,medoids
3730,nrmse dc,1.8635752085388235,12,medoids
3731,rae dc,2.1906299784192353,12,medoids
3732,nrmse rdc,27.070796165273737,24,medoids
3733,correlation,0.012838322351251596,24,medoids
3734,nrmse dc,1.555127273769754,24,medoids
3735,rae dc,3.4756767375884863,24,medoids
3736,nrmse rdc,26.876729300401948,48,medoids
3737,correlation,0.017355561258121766,48,medoids
3738,nrmse dc,1.873421291869499,48,medoids
3739,rae dc,5.411578321375881,48,medoids
3740,nrmse rdc,26.309368816868414,61,medoids
3741,correlation,0.01351618009719846,61,medoids
3742,nrmse dc,1.591920773472138,61,medoids
3743,rae dc,4.389970160881223,61,medoids
3744,nrmse rdc,26.218106385078954,4,centroids
3745,correlation,0.015522660677562916,4,centroids
3746,nrmse dc,2.732021592440623,4,centroids
3747,rae dc,2.08526471954025,4,centroids
3748,nrmse rdc,25.887219680146483,8,centroids
3749,correlation,0.008180428121626226,8,centroids
3750,nrmse dc,2.014794179308358,8,centroids
3751,rae dc,1.5286925216029452,8,centroids
3752,nrmse rdc,27.070473491569945,12,centroids
3753,correlation,0.009242643150665586,12,centroids
3754,nrmse dc,1.7236022955408867,12,centroids
3755,rae dc,3.339821882138363,12,centroids
3756,nrmse rdc,26.543073991247905,24,centroids
3757,correlation,0.00683651180668754,24,centroids
3758,nrmse dc,1.3706437104760154,24,centroids
3759,rae dc,2.7755750512376816,24,centroids
3760,nrmse rdc,26.685295512385864,48,centroids
3761,correlation,0.005809765996986793,48,centroids
3762,nrmse dc,1.2747513828394406,48,centroids
3763,rae dc,1.9987219712099642,48,centroids
3764,nrmse rdc,26.381754984694997,61,centroids
3765,correlation,0.014184975998041471,61,centroids
3766,nrmse dc,1.622154777690189,61,centroids
3767,rae dc,4.464785046626267,61,centroids
3768,nrmse rdc,24.122344684096856,4,medoids
3769,correlation,0.024999408252192712,4,medoids
3770,nrmse dc,2.8010314934817413,4,medoids
3771,rae dc,2.0335203987900417,4,medoids
3772,nrmse rdc,27.447009644873344,8,medoids
3773,correlation,0.009704873010220716,8,medoids
3774,nrmse dc,1.9528002142261922,8,medoids
3775,rae dc,2.582645835487202,8,medoids
3776,nrmse rdc,26.99201289949191,12,medoids
3777,correlation,0.008342864241365655,12,medoids
3778,nrmse dc,1.8049272465017967,12,medoids
3779,rae dc,3.3489562724850748,12,medoids
3780,nrmse rdc,27.070385572748126,24,medoids
3781,correlation,0.010448327408832503,24,medoids
3782,nrmse dc,1.6283327122749363,24,medoids
3783,rae dc,4.442455980973689,24,medoids
3784,nrmse rdc,26.8287463177433,48,medoids
3785,correlation,0.013479174404955718,48,medoids
3786,nrmse dc,1.6732282765086044,48,medoids
3787,rae dc,4.277562694226917,48,medoids
3788,nrmse rdc,26.578444369006238,61,medoids
3789,correlation,0.009942076191955418,61,medoids
3790,nrmse dc,1.8425236047250533,61,medoids
3791,rae dc,4.818804175149138,61,medoids
3792,nrmse rdc,27.664819837142137,4,centroids
3793,correlation,0.016568720127833947,4,centroids
3794,nrmse dc,2.7360794905141597,4,centroids
3795,rae dc,2.2202874315482966,4,centroids
3796,nrmse rdc,25.942374785768617,8,centroids
3797,correlation,0.009935532421177729,8,centroids
3798,nrmse dc,2.0107070302141246,8,centroids
3799,rae dc,2.1446145383199653,8,centroids
3800,nrmse rdc,27.399479459437334,12,centroids
3801,correlation,0.00935024244353233,12,centroids
3802,nrmse dc,1.862482617326421,12,centroids
3803,rae dc,1.2857252815020135,12,centroids
3804,nrmse rdc,26.18255685970639,24,centroids
3805,correlation,0.004648144320022363,24,centroids
3806,nrmse dc,1.3401035913358523,24,centroids
3807,rae dc,2.7952550360773527,24,centroids
3808,nrmse rdc,27.078499399193078,48,centroids
3809,correlation,0.006151495112982297,48,centroids
3810,nrmse dc,1.212264152380066,48,centroids
3811,rae dc,2.1992386355629163,48,centroids
3812,nrmse rdc,26.991646395579696,61,centroids
3813,correlation,0.008298722622500088,61,centroids
3814,nrmse dc,2.0741568162405275,61,centroids
3815,rae dc,6.690150665786455,61,centroids
3816,nrmse rdc,25.06156300189632,4,medoids
3817,correlation,0.026446073410979598,4,medoids
3818,nrmse dc,2.8120158475705224,4,medoids
3819,rae dc,2.189659954218894,4,medoids
3820,nrmse rdc,27.340972818987336,8,medoids
3821,correlation,0.007703428783034205,8,medoids
3822,nrmse dc,1.8955597961073292,8,medoids
3823,rae dc,2.618028478782848,8,medoids
3824,nrmse rdc,26.291437620769017,12,medoids
3825,correlation,0.006047924226791235,12,medoids
3826,nrmse dc,1.8108824909963017,12,medoids
3827,rae dc,1.948777480089602,12,medoids
3828,nrmse rdc,26.366355628994768,24,medoids
3829,correlation,0.01187682751798802,24,medoids
3830,nrmse dc,1.7540444344399493,24,medoids
3831,rae dc,4.318370818206495,24,medoids
3832,nrmse rdc,26.488493270969467,48,medoids
3833,correlation,0.011406018500675796,48,medoids
3834,nrmse dc,1.5144270306186909,48,medoids
3835,rae dc,3.9118497443310347,48,medoids
3836,nrmse rdc,26.776039002313357,61,medoids
3837,correlation,0.010315974980175113,61,medoids
3838,nrmse dc,1.668963524557516,61,medoids
3839,rae dc,4.936575074033643,61,medoids
3840,nrmse rdc,26.504267912613127,4,centroids
3841,correlation,0.015515643229647047,4,centroids
3842,nrmse dc,2.721491789667151,4,centroids
3843,rae dc,2.0832732662059583,4,centroids
3844,nrmse rdc,26.7511612868034,8,centroids
3845,correlation,0.008940509527768037,8,centroids
3846,nrmse dc,2.023381480764568,8,centroids
3847,rae dc,2.1571211933754952,8,centroids
3848,nrmse rdc,27.70092228823304,12,centroids
3849,correlation,0.008664266064228987,12,centroids
3850,nrmse dc,1.8317914482137436,12,centroids
3851,rae dc,1.2420644105417633,12,centroids
3852,nrmse rdc,26.738410668395883,24,centroids
3853,correlation,0.0032118797789838505,24,centroids
3854,nrmse dc,1.3157579821480334,24,centroids
3855,rae dc,2.2171678855403356,24,centroids
3856,nrmse rdc,26.768545715886315,48,centroids
3857,correlation,0.01449680479428983,48,centroids
3858,nrmse dc,1.8873727602941022,48,centroids
3859,rae dc,5.477614726866706,48,centroids
3860,nrmse rdc,26.946168952449614,61,centroids
3861,correlation,0.010966374776748555,61,centroids
3862,nrmse dc,1.7250653289302484,61,centroids
3863,rae dc,4.306833123921748,61,centroids
3864,nrmse rdc,27.57218860863335,4,medoids
3865,correlation,0.026565988336437862,4,medoids
3866,nrmse dc,2.8397998542090845,4,medoids
3867,rae dc,1.8430403305101186,4,medoids
3868,nrmse rdc,27.574459605218184,8,medoids
3869,correlation,0.010554927161857464,8,medoids
3870,nrmse dc,1.908059973679076,8,medoids
3871,rae dc,2.7231000161604637,8,medoids
3872,nrmse rdc,27.163577286232044,12,medoids
3873,correlation,0.004328307027497091,12,medoids
3874,nrmse dc,1.7416244415068434,12,medoids
3875,rae dc,1.4514545084771466,12,medoids
3876,nrmse rdc,27.31125782299033,24,medoids
3877,correlation,0.011577212593631203,24,medoids
3878,nrmse dc,1.4752153517784468,24,medoids
3879,rae dc,3.145739751457136,24,medoids
3880,nrmse rdc,26.7779021007172,48,medoids
3881,correlation,0.011130116726156714,48,medoids
3882,nrmse dc,1.9230992466963155,48,medoids
3883,rae dc,5.678480581358787,48,medoids
3884,nrmse rdc,26.324775552946807,61,medoids
3885,correlation,0.0044575305573036905,61,medoids
3886,nrmse dc,1.3388970203949402,61,medoids
3887,rae dc,2.502117594483744,61,medoids
3888,nrmse rdc,23.955382890011396,4,centroids
3889,correlation,0.01658512391063205,4,centroids
3890,nrmse dc,2.726220166655425,4,centroids
3891,rae dc,2.20609609807634,4,centroids
3892,nrmse rdc,26.786715715546844,8,centroids
3893,correlation,0.006232270501719039,8,centroids
3894,nrmse dc,1.9595307772307262,8,centroids
3895,rae dc,2.061560391514828,8,centroids
3896,nrmse rdc,26.486469971657282,12,centroids
3897,correlation,0.00429817436281954,12,centroids
3898,nrmse dc,1.6292235533663988,12,centroids
3899,rae dc,2.0320119336720732,12,centroids
3900,nrmse rdc,26.346687006807272,24,centroids
3901,correlation,0.013726468828326621,24,centroids
3902,nrmse dc,1.659016991284018,24,centroids
3903,rae dc,4.0815343511284325,24,centroids
3904,nrmse rdc,26.89727272598446,48,centroids
3905,correlation,0.01689583701541042,48,centroids
3906,nrmse dc,1.8562012018006682,48,centroids
3907,rae dc,5.362830862578081,48,centroids
3908,nrmse rdc,26.92378211434818,61,centroids
3909,correlation,0.015427831999504815,61,centroids
3910,nrmse dc,1.8679930666715865,61,centroids
3911,rae dc,6.039461984419988,61,centroids
3912,nrmse rdc,25.148248218617137,4,medoids
3913,correlation,0.024999408252192712,4,medoids
3914,nrmse dc,2.802098594545999,4,medoids
3915,rae dc,2.0335203987900417,4,medoids
3916,nrmse rdc,26.455728152682344,8,medoids
3917,correlation,0.002785994106634937,8,medoids
3918,nrmse dc,1.764954265731183,8,medoids
3919,rae dc,1.95811283158457,8,medoids
3920,nrmse rdc,26.501388244768574,12,medoids
3921,correlation,0.008354612626243374,12,medoids
3922,nrmse dc,1.7024059496202686,12,medoids
3923,rae dc,2.0631881631209317,12,medoids
3924,nrmse rdc,27.092123149157217,24,medoids
3925,correlation,0.009335632221254109,24,medoids
3926,nrmse dc,1.5385118157069162,24,medoids
3927,rae dc,3.326817318805401,24,medoids
3928,nrmse rdc,27.18518687219199,48,medoids
3929,correlation,0.013853290157733511,48,medoids
3930,nrmse dc,2.0087387097087204,48,medoids
3931,rae dc,6.181227993469512,48,medoids
3932,nrmse rdc,26.79852363154812,61,medoids
3933,correlation,0.010959830259237857,61,medoids
3934,nrmse dc,2.1321749183220997,61,medoids
3935,rae dc,6.914683228092747,61,medoids
3936,nrmse rdc,25.794128196770785,4,centroids
3937,correlation,0.01555651498852828,4,centroids
3938,nrmse dc,2.724728562257566,4,centroids
3939,rae dc,2.042000366391035,4,centroids
3940,nrmse rdc,26.423655170155058,8,centroids
3941,correlation,0.010131810957258902,8,centroids
3942,nrmse dc,1.9709430802996712,8,centroids
3943,rae dc,2.3211558480577574,8,centroids
3944,nrmse rdc,26.747488775212634,12,centroids
3945,correlation,0.0078974841570576,12,centroids
3946,nrmse dc,1.684749999365667,12,centroids
3947,rae dc,3.069418601960424,12,centroids
3948,nrmse rdc,27.01424201752421,24,centroids
3949,correlation,0.00824113668561377,24,centroids
3950,nrmse dc,1.6636564978718622,24,centroids
3951,rae dc,0.5084316106533988,24,centroids
3952,nrmse rdc,26.373402100282608,48,centroids
3953,correlation,0.005294245883442739,48,centroids
3954,nrmse dc,1.5560823170999176,48,centroids
3955,rae dc,3.6914646384453413,48,centroids
3956,nrmse rdc,26.67204142134521,61,centroids
3957,correlation,0.011982262060351356,61,centroids
3958,nrmse dc,1.8479320405191932,61,centroids
3959,rae dc,5.831468665517125,61,centroids
3960,nrmse rdc,25.82584283735552,4,medoids
3961,correlation,0.026446073410979598,4,medoids
3962,nrmse dc,2.8120158475705224,4,medoids
3963,rae dc,2.189659954218894,4,medoids
3964,nrmse rdc,27.39048451125433,8,medoids
3965,correlation,0.002066678724641058,8,medoids
3966,nrmse dc,1.7812258151046638,8,medoids
3967,rae dc,1.5977795669700658,8,medoids
3968,nrmse rdc,27.218757703871205,12,medoids
3969,correlation,0.0047550434250873685,12,medoids
3970,nrmse dc,1.7074082209816541,12,medoids
3971,rae dc,2.7901612070517494,12,medoids
3972,nrmse rdc,26.81821408121552,24,medoids
3973,correlation,0.006261572113989811,24,medoids
3974,nrmse dc,1.3959191213987339,24,medoids
3975,rae dc,2.5055468501010503,24,medoids
3976,nrmse rdc,26.67908361994756,48,medoids
3977,correlation,0.017108120905664936,48,medoids
3978,nrmse dc,1.8068788150917008,48,medoids
3979,rae dc,4.5421354513416325,48,medoids
3980,nrmse rdc,26.898260952579978,61,medoids
3981,correlation,0.022370760876991302,61,medoids
3982,nrmse dc,2.2171137302668056,61,medoids
3983,rae dc,8.139216715790264,61,medoids
3984,nrmse rdc,25.810630240753607,4,centroids
3985,correlation,0.0165346032685616,4,centroids
3986,nrmse dc,2.7241090518438895,4,centroids
3987,rae dc,2.164525913882437,4,centroids
3988,nrmse rdc,26.75586994373474,8,centroids
3989,correlation,0.006085436534341793,8,centroids
3990,nrmse dc,1.9464744286505944,8,centroids
3991,rae dc,1.8954602734914088,8,centroids
3992,nrmse rdc,27.360057639691036,12,centroids
3993,correlation,0.008918484183682462,12,centroids
3994,nrmse dc,1.6955349323329676,12,centroids
3995,rae dc,3.122069698798043,12,centroids
3996,nrmse rdc,26.160141305040565,24,centroids
3997,correlation,0.007259477898937661,24,centroids
3998,nrmse dc,1.594512641311727,24,centroids
3999,rae dc,3.7670450647885003,24,centroids
4000,nrmse rdc,27.026788446573686,48,centroids
4001,correlation,0.01393725219700559,48,centroids
4002,nrmse dc,1.7010932585168819,48,centroids
4003,rae dc,3.953694513350368,48,centroids
4004,nrmse rdc,26.873134215103068,61,centroids
4005,correlation,0.006490691629761791,61,centroids
4006,nrmse dc,1.3121452021796622,61,centroids
4007,rae dc,2.8903520838557455,61,centroids
4008,nrmse rdc,24.74324152643322,4,medoids
4009,correlation,0.026446073410979598,4,medoids
4010,nrmse dc,2.8120158475705224,4,medoids
4011,rae dc,2.189659954218894,4,medoids
4012,nrmse rdc,26.196372891497457,8,medoids
4013,correlation,0.006072704903088977,8,medoids
4014,nrmse dc,1.7642162799184014,8,medoids
4015,rae dc,2.0652541390928567,8,medoids
4016,nrmse rdc,27.5456475620705,12,medoids
4017,correlation,0.006899328991451625,12,medoids
4018,nrmse dc,1.6873462182389416,12,medoids
4019,rae dc,1.7421672586764827,12,medoids
4020,nrmse rdc,26.559109040155473,24,medoids
4021,correlation,0.006673754155467337,24,medoids
4022,nrmse dc,1.2042238221474293,24,medoids
4023,rae dc,1.767941362288272,24,medoids
4024,nrmse rdc,27.168341229443115,48,medoids
4025,correlation,0.01398829237796162,48,medoids
4026,nrmse dc,1.8449146323474428,48,medoids
4027,rae dc,5.703782265913527,48,medoids
4028,nrmse rdc,26.963237430712713,61,medoids
4029,correlation,0.007985914106502734,61,medoids
4030,nrmse dc,1.5562887357095967,61,medoids
4031,rae dc,3.6606080251266198,61,medoids
4032,nrmse rdc,25.97643791858086,4,centroids
4033,correlation,0.01655491495121808,4,centroids
4034,nrmse dc,2.7230076866977284,4,centroids
4035,rae dc,2.2345445875056424,4,centroids
4036,nrmse rdc,27.933200898250917,8,centroids
4037,correlation,0.005962293498829596,8,centroids
4038,nrmse dc,1.9731185517011844,8,centroids
4039,rae dc,1.8919281755320827,8,centroids
4040,nrmse rdc,26.388651200287228,12,centroids
4041,correlation,0.0037088426678396624,12,centroids
4042,nrmse dc,1.5790133338199386,12,centroids
4043,rae dc,2.643486918456337,12,centroids
4044,nrmse rdc,27.487377699797033,24,centroids
4045,correlation,0.01008815934459073,24,centroids
4046,nrmse dc,1.8308685861951715,24,centroids
4047,rae dc,1.9379511730147885,24,centroids
4048,nrmse rdc,26.633564103209796,48,centroids
4049,correlation,0.015490486333810227,48,centroids
4050,nrmse dc,1.6728541342013832,48,centroids
4051,rae dc,4.6669188816935065,48,centroids
4052,nrmse rdc,27.320750952502106,61,centroids
4053,correlation,0.007457762238977539,61,centroids
4054,nrmse dc,1.5942069888578512,61,centroids
4055,rae dc,5.281482771857027,61,centroids
4056,nrmse rdc,26.573406017664453,4,medoids
4057,correlation,0.026446073410979598,4,medoids
4058,nrmse dc,2.80931548255336,4,medoids
4059,rae dc,2.189659954218894,4,medoids
4060,nrmse rdc,26.850234868694923,8,medoids
4061,correlation,0.0098745555450096,8,medoids
4062,nrmse dc,1.9683659036590273,8,medoids
4063,rae dc,1.5248757033078437,8,medoids
4064,nrmse rdc,26.592724697185748,12,medoids
4065,correlation,0.008159512653406753,12,medoids
4066,nrmse dc,1.9065073143787055,12,medoids
4067,rae dc,2.9909216146814526,12,medoids
4068,nrmse rdc,26.937468560559978,24,medoids
4069,correlation,0.0016656824873191312,24,medoids
4070,nrmse dc,1.4645619481924521,24,medoids
4071,rae dc,1.407911427896424,24,medoids
4072,nrmse rdc,26.522231417885326,48,medoids
4073,correlation,0.006084135347431796,48,medoids
4074,nrmse dc,1.4914600957184474,48,medoids
4075,rae dc,0.835371176404286,48,medoids
4076,nrmse rdc,27.04567367820521,61,medoids
4077,correlation,0.014546449376750537,61,medoids
4078,nrmse dc,1.9270618112034434,61,medoids
4079,rae dc,5.691100062855848,61,medoids
4080,nrmse rdc,25.89229755085446,4,centroids
4081,correlation,0.016796160832889706,4,centroids
4082,nrmse dc,2.7542346243250253,4,centroids
4083,rae dc,1.884909186605411,4,centroids
4084,nrmse rdc,27.69863775420136,8,centroids
4085,correlation,0.006974461984071256,8,centroids
4086,nrmse dc,1.9821421934829735,8,centroids
4087,rae dc,2.0148976360764985,8,centroids
4088,nrmse rdc,26.764810187265024,12,centroids
4089,correlation,0.006302796447420267,12,centroids
4090,nrmse dc,1.7157713675087833,12,centroids
4091,rae dc,2.838310330249998,12,centroids
4092,nrmse rdc,26.24921593599187,24,centroids
4093,correlation,0.013550296737751322,24,centroids
4094,nrmse dc,1.5830306725424306,24,centroids
4095,rae dc,1.4507200333135457,24,centroids
4096,nrmse rdc,26.378457756702133,48,centroids
4097,correlation,0.011970706738498649,48,centroids
4098,nrmse dc,1.4975135394226147,48,centroids
4099,rae dc,3.6163299868743435,48,centroids
4100,nrmse rdc,27.07245375175989,61,centroids
4101,correlation,0.0028258398697905696,61,centroids
4102,nrmse dc,1.2927294993517562,61,centroids
4103,rae dc,2.007170207934271,61,centroids
4104,nrmse rdc,25.72994901078616,4,medoids
4105,correlation,0.026446073410979598,4,medoids
4106,nrmse dc,2.8130829486347793,4,medoids
4107,rae dc,2.189659954218894,4,medoids
4108,nrmse rdc,26.90390964194049,8,medoids
4109,correlation,0.0077963298989239815,8,medoids
4110,nrmse dc,1.8889388498989945,8,medoids
4111,rae dc,2.3989171645947067,8,medoids
4112,nrmse rdc,26.415426442545655,12,medoids
4113,correlation,0.0038596763335154716,12,medoids
4114,nrmse dc,1.6606885576751287,12,medoids
4115,rae dc,2.5531995252489583,12,medoids
4116,nrmse rdc,27.595178551960732,24,medoids
4117,correlation,0.016318977786992428,24,medoids
4118,nrmse dc,1.7425872519095902,24,medoids
4119,rae dc,3.6057300397255623,24,medoids
4120,nrmse rdc,27.099249424893713,48,medoids
4121,correlation,0.009590433832464051,48,medoids
4122,nrmse dc,1.3800017718550823,48,medoids
4123,rae dc,2.0858730777730194,48,medoids
4124,nrmse rdc,27.076967132906777,61,medoids
4125,correlation,0.00925437471767987,61,medoids
4126,nrmse dc,1.434449696923388,61,medoids
4127,rae dc,3.42429492765772,61,medoids
4128,nrmse rdc,27.302241732935922,4,centroids
4129,correlation,0.01546437222831154,4,centroids
4130,nrmse dc,2.716398344434211,4,centroids
4131,rae dc,2.0574901662564127,4,centroids
4132,nrmse rdc,26.550761582731344,8,centroids
4133,correlation,0.0052147329306864165,8,centroids
4134,nrmse dc,1.931487211753289,8,centroids
4135,rae dc,1.996563861445813,8,centroids
4136,nrmse rdc,26.77913685100424,12,centroids
4137,correlation,0.009072252935928726,12,centroids
4138,nrmse dc,1.732231824317051,12,centroids
4139,rae dc,2.934824394113244,12,centroids
4140,nrmse rdc,26.680183747883977,24,centroids
4141,correlation,0.013083051551749492,24,centroids
4142,nrmse dc,1.685677479281199,24,centroids
4143,rae dc,4.734069827985776,24,centroids
4144,nrmse rdc,26.683010738115428,48,centroids
4145,correlation,0.004670938417820181,48,centroids
4146,nrmse dc,1.3416302668673188,48,centroids
4147,rae dc,2.757561772100266,48,centroids
4148,nrmse rdc,26.26787472222166,61,centroids
4149,correlation,0.01832893102869615,61,centroids
4150,nrmse dc,2.1379775034267947,61,centroids
4151,rae dc,7.246758341661431,61,centroids
4152,nrmse rdc,25.572535083931815,4,medoids
4153,correlation,0.024999408252192712,4,medoids
4154,nrmse dc,2.8010314934817413,4,medoids
4155,rae dc,2.0335203987900417,4,medoids
4156,nrmse rdc,25.47741685736521,8,medoids
4157,correlation,0.008439598370589496,8,medoids
4158,nrmse dc,1.9279985343284414,8,medoids
4159,rae dc,2.7882531839251863,8,medoids
4160,nrmse rdc,26.60599801505727,12,medoids
4161,correlation,0.008000960221474895,12,medoids
4162,nrmse dc,1.839301249300125,12,medoids
4163,rae dc,3.717670867990949,12,medoids
4164,nrmse rdc,27.105581609014195,24,medoids
4165,correlation,0.009440203796523106,24,medoids
4166,nrmse dc,1.3540365559169283,24,medoids
4167,rae dc,2.670125350560739,24,medoids
4168,nrmse rdc,26.76972470906256,48,medoids
4169,correlation,0.006236072828080252,48,medoids
4170,nrmse dc,1.2632226415033194,48,medoids
4171,rae dc,1.391614841862118,48,medoids
4172,nrmse rdc,26.41209664066398,61,medoids
4173,correlation,0.008152479646569621,61,medoids
4174,nrmse dc,1.4798671803917225,61,medoids
4175,rae dc,3.7145560264049235,61,medoids
4176,nrmse rdc,26.04018755384513,4,centroids
4177,correlation,0.016567237235192822,4,centroids
4178,nrmse dc,2.72751368517228,4,centroids
4179,rae dc,2.239296747536099,4,centroids
4180,nrmse rdc,27.201953582561444,8,centroids
4181,correlation,0.006903586554972585,8,centroids
4182,nrmse dc,1.9368291849106694,8,centroids
4183,rae dc,2.047657394807489,8,centroids
4184,nrmse rdc,27.00811274173944,12,centroids
4185,correlation,0.005323493833044535,12,centroids
4186,nrmse dc,1.6686303875251063,12,centroids
4187,rae dc,2.7673160136175565,12,centroids
4188,nrmse rdc,26.12627480637579,24,centroids
4189,correlation,0.007154860243688388,24,centroids
4190,nrmse dc,1.4582947836941642,24,centroids
4191,rae dc,2.8081589589397287,24,centroids
4192,nrmse rdc,26.501673050603596,48,centroids
4193,correlation,0.013615436646348678,48,centroids
4194,nrmse dc,1.6302177404706706,48,centroids
4195,rae dc,3.695967494972963,48,centroids
4196,nrmse rdc,26.81027414285631,61,centroids
4197,correlation,0.014016729091056113,61,centroids
4198,nrmse dc,1.7172241161367552,61,centroids
4199,rae dc,4.564370062969859,61,centroids
4200,nrmse rdc,28.168098611749738,4,medoids
4201,correlation,0.026446073410979598,4,medoids
4202,nrmse dc,2.812273133977207,4,medoids
4203,rae dc,2.189659954218894,4,medoids
4204,nrmse rdc,27.40839844735122,8,medoids
4205,correlation,0.00651229636640116,8,medoids
4206,nrmse dc,1.8337691737595936,8,medoids
4207,rae dc,2.3970218788208637,8,medoids
4208,nrmse rdc,26.88193493169646,12,medoids
4209,correlation,0.0072795917000266774,12,medoids
4210,nrmse dc,1.850901271944905,12,medoids
4211,rae dc,3.055884141984037,12,medoids
4212,nrmse rdc,27.431963563847905,24,medoids
4213,correlation,0.006437996348331976,24,medoids
4214,nrmse dc,1.5755886777963795,24,medoids
4215,rae dc,1.186254721370319,24,medoids
4216,nrmse rdc,26.978168810702403,48,medoids
4217,correlation,0.005269974354800144,48,medoids
4218,nrmse dc,1.4823000893671499,48,medoids
4219,rae dc,2.684495077382508,48,medoids
4220,nrmse rdc,26.662070840814334,61,medoids
4221,correlation,0.006757296116956524,61,medoids
4222,nrmse dc,1.5037083724038522,61,medoids
4223,rae dc,3.7147298681580265,61,medoids
4224,nrmse rdc,26.35457943366707,4,centroids
4225,correlation,0.015536598859251516,4,centroids
4226,nrmse dc,2.722649802618657,4,centroids
4227,rae dc,2.071067762674717,4,centroids
4228,nrmse rdc,27.461211399075964,8,centroids
4229,correlation,0.005372457406661035,8,centroids
4230,nrmse dc,1.910972767538718,8,centroids
4231,rae dc,2.1047195434104022,8,centroids
4232,nrmse rdc,27.877648447434755,12,centroids
4233,correlation,0.004987610538467857,12,centroids
4234,nrmse dc,1.6134462446940152,12,centroids
4235,rae dc,2.717404888103524,12,centroids
4236,nrmse rdc,26.826074885424262,24,centroids
4237,correlation,0.003149848569524716,24,centroids
4238,nrmse dc,1.3638158813959762,24,centroids
4239,rae dc,2.0960475247416817,24,centroids
4240,nrmse rdc,27.42940219509015,48,centroids
4241,correlation,0.009835666707369128,48,centroids
4242,nrmse dc,2.0420516885930278,48,centroids
4243,rae dc,6.317596920101325,48,centroids
4244,nrmse rdc,27.122643722262254,61,centroids
4245,correlation,0.011958817160710566,61,centroids
4246,nrmse dc,1.6669641882336592,61,centroids
4247,rae dc,3.92136067177029,61,centroids
4248,nrmse rdc,27.02366460381909,4,medoids
4249,correlation,0.026565988336437862,4,medoids
4250,nrmse dc,2.8424468058700687,4,medoids
